Feb 09, 2018 	2602 	2639 	2533 	2620 	0 	+38.55(+1.49%)
Feb 08, 2018 	2682 	2685 	2581 	2581 	0 	-100.66(-3.75%)
Feb 07, 2018 	2691 	2728 	2682 	2682 	0 	-19.47(-0.72%)
Feb 06, 2018 	2609 	2707 	2597 	2701 	0 	+20.12(+0.75%)
Feb 05, 2018 	2741 	2763 	2638 	2681 	0 	-81.12(-2.94%)
Feb 02, 2018 	2809 	2809 	2760 	2762 	0 	-58.47(-2.07%)
Feb 01, 2018 	2815 	2835 	2812 	2821 	0 	-3.23(-0.11%)
Jan 31, 2018 	2832 	2838 	2812 	2824 	0 	-0.43(-0.02%)
Jan 30, 2018 	2833 	2854 	2820 	2824 	0 	-29.56(-1.04%)
Jan 29, 2018 	2866 	2871 	2852 	2854 	0 	-19.05(-0.66%)
Jan 26, 2018 	2847 	2873 	2846 	2873 	0 	+34.13(+1.20%)
Jan 25, 2018 	2847 	2848 	2830 	2839 	0 	+0.71(+0.03%)
Jan 24, 2018 	2846 	2853 	2825 	2838 	0 	-0.96(-0.03%)
Jan 23, 2018 	2833 	2842 	2830 	2839 	0 	+5.83(+0.21%)
Jan 22, 2018 	2808 	2833 	2807 	2833 	0 	+22.85(+0.81%)
Jan 19, 2018 	2803 	2810 	2798 	2810 	0 	+12.45(+0.45%)
Jan 18, 2018 	2801 	2806 	2792 	2798 	0 	-5.03(-0.18%)
Jan 17, 2018 	2787 	2807 	2776 	2803 	0 	+26.17(+0.94%)
Jan 16, 2018 	2801 	2808 	2769 	2777 	0 	-9.52(-0.34%)
Jan 12, 2018 	2786 	2786 	2786 	2786 	0 	+39.16(+1.43%)
Jan 10, 2018 	2743 	2750 	2735 	2747 	0 	-6.85(-0.25%)
Jan 09, 2018 	2753 	2761 	2749 	2754 	0 	+5.76(+0.21%)
Jan 08, 2018 	2742 	2750 	2739 	2748 	0 	+5.02(+0.18%)
Jan 05, 2018 	2731 	2743 	2728 	2743 	0 	+18.65(+0.68%)
Jan 04, 2018 	2720 	2730 	2714 	2724 	0 	+11.63(+0.43%)
Jan 03, 2018 	2696 	2715 	2696 	2713 	0 	+20.12(+0.75%)
Jan 02, 2018 	2683 	2693 	2679 	2693 	0 	+19.14(+0.72%)
Dec 29, 2017 	2674 	2674 	2674 	2674 	0 	-14.53(-0.54%)
Dec 28, 2017 	2688 	2689 	2684 	2688 	0 	+5.52(+0.21%)
Dec 27, 2017 	2682 	2686 	2679 	2683 	0 	+2.12(+0.08%)
Dec 26, 2017 	2679 	2683 	2678 	2680 	0 	-2.84(-0.11%)
Dec 22, 2017 	2683 	2683 	2683 	2683 	0 	-1.23(-0.05%)
Dec 21, 2017 	2683 	2693 	2682 	2685 	0 	+5.32(+0.20%)
Dec 20, 2017 	2688 	2691 	2676 	2679 	0 	-2.22(-0.08%)
Dec 19, 2017 	2693 	2694 	2681 	2681 	0 	-8.69(-0.32%)
Dec 18, 2017 	2686 	2695 	2686 	2690 	0 	+14.35(+0.54%)
Dec 15, 2017 	2661 	2680 	2659 	2676 	0 	+23.80(+0.90%)
Dec 14, 2017 	2666 	2668 	2652 	2652 	0 	-10.84(-0.41%)
Dec 13, 2017 	2668 	2672 	2663 	2663 	0 	-1.26(-0.05%)
Dec 12, 2017 	2662 	2670 	2660 	2664 	0 	+4.12(+0.15%)
Dec 11, 2017 	2652 	2660 	2651 	2660 	0 	+8.49(+0.32%)
Dec 08, 2017 	2646 	2652 	2644 	2652 	0 	+14.52(+0.55%)
Dec 07, 2017 	2628 	2641 	2627 	2637 	0 	+7.71(+0.29%)
Dec 06, 2017 	2626 	2634 	2625 	2629 	0 	-0.30(-0.01%)
Dec 05, 2017 	2640 	2649 	2628 	2630 	0 	-9.87(-0.37%)
Dec 04, 2017 	2657 	2662 	2639 	2639 	0 	-2.78(-0.11%)
Dec 01, 2017 	2645 	2651 	2619 	2642 	0 	-5.36(-0.20%)
Nov 30, 2017 	2634 	2658 	2634 	2648 	0 	+21.51(+0.82%)
Nov 29, 2017 	2628 	2635 	2620 	2626 	0 	-0.97(-0.04%)
Nov 28, 2017 	2606 	2628 	2605 	2627 	0 	+25.62(+0.98%)
Nov 27, 2017 	2603 	2606 	2599 	2601 	0 	-1.00(-0.04%)
Nov 24, 2017 	2600 	2604 	2600 	2602 	0 	+5.34(+0.21%)
Nov 22, 2017 	2597 	2597 	2597 	2597 	0 	-1.95(-0.08%)
Nov 21, 2017 	2589 	2601 	2589 	2599 	0 	+16.89(+0.65%)
Nov 20, 2017 	2579 	2585 	2578 	2582 	0 	+3.29(+0.13%)
Nov 17, 2017 	2583 	2584 	2578 	2579 	0 	-6.79(-0.26%)
Nov 16, 2017 	2573 	2590 	2573 	2586 	0 	+21.02(+0.82%)
Nov 15, 2017 	2569 	2573 	2557 	2565 	0 	-14.25(-0.55%)
Nov 14, 2017 	2578 	2580 	2567 	2579 	0 	-5.97(-0.23%)
Nov 13, 2017 	2577 	2588 	2574 	2585 	0 	+2.54(+0.10%)
Nov 10, 2017 	2580 	2584 	2576 	2582 	0 	-2.32(-0.09%)
Nov 09, 2017 	2584 	2586 	2566 	2585 	0 	-9.76(-0.38%)
Nov 08, 2017 	2589 	2595 	2585 	2594 	0 	+3.74(+0.14%)
Nov 07, 2017 	2592 	2597 	2584 	2591 	0 	-0.49(-0.02%)
Nov 06, 2017 	2587 	2593 	2586 	2591 	0 	+3.29(+0.13%)
Nov 03, 2017 	2582 	2588 	2577 	2588 	0 	+7.99(+0.31%)
Nov 02, 2017 	2579 	2581 	2566 	2580 	0 	+0.49(+0.02%)
Nov 01, 2017 	2583 	2588 	2575 	2579 	0 	+4.10(+0.16%)
Oct 31, 2017 	2576 	2578 	2572 	2575 	0 	+2.43(+0.09%)
Oct 30, 2017 	2578 	2580 	2568 	2573 	0 	-8.24(-0.32%)
Oct 27, 2017 	2570 	2583 	2566 	2581 	0 	+20.67(+0.81%)
Oct 26, 2017 	2560 	2567 	2560 	2560 	0 	+3.25(+0.13%)
Oct 25, 2017 	2567 	2567 	2544 	2557 	0 	-11.98(-0.47%)
Oct 24, 2017 	2569 	2572 	2566 	2569 	0 	+4.15(+0.16%)
Oct 23, 2017 	2578 	2578 	2564 	2565 	0 	-10.23(-0.40%)
Oct 20, 2017 	2568 	2575 	2568 	2575 	0 	+13.11(+0.51%)
Oct 19, 2017 	2553 	2562 	2548 	2562 	0 	+0.84(+0.03%)
Oct 18, 2017 	2563 	2564 	2560 	2561 	0 	+1.90(+0.07%)
Oct 17, 2017 	2557 	2560 	2555 	2559 	0 	+1.72(+0.07%)
Oct 16, 2017 	2556 	2559 	2553 	2558 	0 	+4.47(+0.18%)
Oct 13, 2017 	2556 	2558 	2552 	2553 	0 	+2.24(+0.09%)
Oct 12, 2017 	2553 	2555 	2548 	2551 	0 	-4.31(-0.17%)
Oct 11, 2017 	2551 	2555 	2548 	2555 	0 	+4.60(+0.18%)
Oct 10, 2017 	2550 	2555 	2545 	2551 	0 	+5.91(+0.23%)
Oct 09, 2017 	2551 	2552 	2542 	2545 	0 	-4.60(-0.18%)
Oct 06, 2017 	2547 	2549 	2544 	2549 	0 	-2.74(-0.11%)
Oct 05, 2017 	2541 	2553 	2540 	2552 	0 	+14.33(+0.56%)
Oct 04, 2017 	2533 	2541 	2532 	2538 	0 	+3.16(+0.12%)
Oct 03, 2017 	2530 	2535 	2529 	2535 	0 	+5.46(+0.22%)
Oct 02, 2017 	2521 	2529 	2520 	2529 	0 	+9.76(+0.39%)
Sep 29, 2017 	2510 	2519 	2508 	2519 	0 	+9.30(+0.37%)
Sep 28, 2017 	2503 	2511 	2503 	2510 	0 	+3.02(+0.12%)
Sep 27, 2017 	2503 	2512 	2496 	2507 	0 	+10.20(+0.41%)
Sep 26, 2017 	2501 	2504 	2495 	2497 	0 	+0.18(+0.01%)
Sep 25, 2017 	2499 	2503 	2488 	2497 	0 	-5.56(-0.22%)
Sep 22, 2017 	2497 	2503 	2497 	2502 	0 	+1.62(+0.06%)
Sep 21, 2017 	2507 	2507 	2499 	2501 	0 	-7.64(-0.30%)
Sep 20, 2017 	2507 	2509 	2497 	2508 	0 	+1.59(+0.06%)
Sep 19, 2017 	2506 	2508 	2503 	2507 	0 	+2.78(+0.11%)
Sep 18, 2017 	2503 	2508 	2500 	2504 	0 	+3.64(+0.15%)
Sep 15, 2017 	2496 	2500 	2493 	2500 	0 	+4.61(+0.18%)
Sep 14, 2017 	2495 	2498 	2491 	2496 	0 	-2.75(-0.11%)
Sep 13, 2017 	2494 	2498 	2492 	2498 	0 	+1.89(+0.08%)
Sep 12, 2017 	2492 	2497 	2490 	2496 	0 	+8.37(+0.34%)
